"ID_GQ","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","K","ID_rcpt","Region1","Location","Year","Month","Day","Community","Haplo"
"S_20_01030",0.561872,0.025124,0.042097,0.021114,0.094168,0.255625,NA,NA,NA,NA,6,"RB_B97_390","NHB","Repulse_Bay",1997,8,23,"Naujaat","HL003"
"S_20_01031",0.47652,0.14184,0.050232,0.073881,0.182112,0.075415,NA,NA,NA,NA,6,"ARRB_06_06","NHB","Repulse_Bay",2006,8,12,"Naujaat","HL001"
"S_20_01036",0.670734,0.090152,1e-05,0.037875,0.036468,0.164763,NA,NA,NA,NA,6,"ARCD_00_1056","NHS","Cape_Dorset",2000,11,4,"Cape Dorset/Kinngait","HL001"
"S_20_01038",0.28836,0.039212,0.061033,0.017054,0.134263,0.460079,NA,NA,NA,NA,6,"ARCD_00_1062","NHS","Cape_Dorset",2000,11,1,"Cape Dorset/Kinngait","HL011"
"S_20_01040",0.214507,0.056271,1e-05,0.036015,0.2264,0.466797,NA,NA,NA,NA,6,"ARCD_00_1066","NHS","Cape_Dorset",2000,10,31,"Cape Dorset/Kinngait","HL012"
"S_20_01042",0.616207,0.043826,1e-05,0.023446,0.047332,0.269179,NA,NA,NA,NA,6,"ARCD_1999_1013","NHS","Cape_Dorset_Pakituaq",1999,11,10,"Cape Dorset/Kinngait","HL001"
"S_20_01044",0.378276,0.043668,1e-05,1e-05,0.14134,0.436697,NA,NA,NA,NA,6,"ARCH_99_1002","NHB","Coral_Harbour",1999,NA,NA,"Coral Harbour","HL003"
"S_20_01045",0.328064,0.12665,1e-05,1e-05,0.236294,0.308972,NA,NA,NA,NA,6,"ARCH_99_1004","NHB","Coral_Harbour",1999,8,17,"Coral Harbour","HL025"
"S_20_01046",0.369195,0.070508,0.018031,1e-05,0.143442,0.398813,NA,NA,NA,NA,6,"ARCH_99_1007","NHB","Coral_Harbour",1999,8,16,"Coral Harbour","HL001"
"S_20_01047",0.394311,0.1081,1e-05,1e-05,0.227695,0.269874,NA,NA,NA,NA,6,"ARCH_99_1008","NHB","Coral_Harbour",1999,8,16,"Coral Harbour","HL055"
"S_20_01048",0.330796,0.024765,1e-05,0.014007,0.169644,0.460778,NA,NA,NA,NA,6,"ARCH_99_1012","NHB","Coral_Harbour",1999,8,17,"Coral Harbour","HL003"
"S_20_01049",0.919268,0.04161,0.013028,1e-05,0.026074,1e-05,NA,NA,NA,NA,6,"ARCH_99_1013","NHB","Coral_Harbour",1999,NA,NA,"Coral Harbour","HL001"
"S_20_01051",0.395018,0.015439,0.053638,0.027268,0.164743,0.343894,NA,NA,NA,NA,6,"ARCH_99_1023","NHB","Coral_Harbour",1999,8,16,"Coral Harbour","HL003"
"S_20_01061",0.884873,0.020734,1e-05,0.043748,1e-05,0.050625,NA,NA,NA,NA,6,"ARCH_00_1050","NHB","Coral_Harbour_Nunaguluk",2000,9,2,"Coral Harbour","HL003"
"S_20_01062",0.775698,0.03763,0.027957,0.01525,0.08245,0.061014,NA,NA,NA,NA,6,"ARCH_00_1053","NHB","Coral_Harbour_Snafu",2000,8,24,"Coral Harbour","HL044"
"S_20_01063",0.330238,0.039312,0.029264,0.01977,0.148363,0.433053,NA,NA,NA,NA,6,"ARCH_00_1055","NHB","Coral_Harbour_Bear_Island",2000,8,25,"Coral Harbour","HL003"
"S_20_01065",0.440688,0.054488,0.025375,0.046007,0.097481,0.33596,NA,NA,NA,NA,6,"ARCH_00_1057","NHB","Coral_Harbour",2000,8,24,"Coral Harbour","HL003"
"S_20_01066",0.422632,0.097908,1e-05,0.007656,0.188512,0.283281,NA,NA,NA,NA,6,"ARCH_00_1058","NHB","Coral_Harbour",2000,8,24,"Coral Harbour","HL003"
"S_20_01068",0.345076,0.064097,1e-05,0.045961,0.169167,0.375689,NA,NA,NA,NA,6,"ARCH_00_1064","NHB","Coral_Harbour_Prairie_Point",2000,8,26,"Coral Harbour","HL011"
"S_20_01071",0.415532,0.019277,0.016648,1e-05,0.146642,0.40189,NA,NA,NA,NA,6,"ARCH_00_1071","NHB","Coral_Harbour_Snafu",2000,9,5,"Coral Harbour","HL003"
"S_20_01072",0.46886,0.049246,0.020396,0.009301,0.052003,0.400194,NA,NA,NA,NA,6,"ARCH_00_1072","NHB","Coral_Harbour_Nunaguluk",2000,8,22,"Coral Harbour","HL011"
"S_20_01074",0.334753,4.8e-05,0.049262,0.047159,0.143458,0.425319,NA,NA,NA,NA,6,"ARCI_99_1006","NWH","Chesterfield_Inlet",1999,9,22,"Chesterfield Inlet","HL065"
"S_20_01076",0.309446,1e-05,0.037832,0.074431,0.098467,0.479815,NA,NA,NA,NA,6,"ARCI_99_1012","NWH","Chesterfield_Inlet",1999,9,19,"Chesterfield Inlet","HL003"
"S_20_01077",0.192559,0.052385,0.633089,0.018155,0.103803,1e-05,NA,NA,NA,NA,6,"ARCI_99_1013","NWH","Chesterfield_Inlet",1999,9,18,"Chesterfield Inlet","HL001"
"S_20_01078",0.612442,1e-05,0.007225,0.006809,0.092721,0.280794,NA,NA,NA,NA,6,"ARCI_99_1015","NWH","Chesterfield_Inlet_Fish Bay",1999,9,15,"Chesterfield Inlet","HL003"
"S_20_01079",0.848838,0.035264,0.058971,0.056907,1e-05,1e-05,NA,NA,NA,NA,6,"ARCI_99_1019","NWH","Chesterfield_Inlet",1999,9,NA,"Chesterfield Inlet","HL001"
"S_20_01080",0.596175,0.047029,1e-05,0.045791,0.029054,0.28194,NA,NA,NA,NA,6,"ARCI_99_1020","NWH","Chesterfield_Inlet",1999,9,NA,"Chesterfield Inlet","HL001"
"S_20_01081",0.233825,0.054403,0.015305,0.075865,0.196782,0.42382,NA,NA,NA,NA,6,"ARCI_99_1021","NWH","Chesterfield_Inlet",1999,9,22,"Chesterfield Inlet","HL003"
"S_20_01083",0.49613,0.031787,0.109455,0.026525,0.093281,0.242822,NA,NA,NA,NA,6,"NQDL_3054","SHS","Digges_Islands",2001,10,22,"Puvirnituq","HL001"
"S_20_01084",0.248582,0.083415,0.054557,0.02458,0.219685,0.369181,NA,NA,NA,NA,6,"NQDL_3055","SHS","Digges_Islands",2001,10,17,"Puvirnituq","HL011"
"S_20_01086",0.471399,0.04842,0.035372,0.066815,0.074693,0.303301,NA,NA,NA,NA,6,"NQDL_3057","SHS","Digges_Islands",2001,10,22,"Puvirnituq","HL001"
"S_20_01087",0.466928,0.011478,0.029511,0.03304,0.106766,0.352277,NA,NA,NA,NA,6,"NQDL_3058","SHS","Digges_Islands",2001,10,23,"Puvirnituq","HL001"
"S_20_01088",0.372488,0.042666,0.033764,0.005865,0.171265,0.373951,NA,NA,NA,NA,6,"NQDL_3059","SHS","Digges_Islands",2001,10,23,"Puvirnituq","HL012"
"S_20_01090",1e-05,0.06953,0.93043,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"NQDL_3061","SHS","Nuvuk_Islands",2001,10,21,"Puvirnituq","HL001"
"S_20_01091",0.015676,0.066603,0.694427,1e-05,0.114379,0.108906,NA,NA,NA,NA,6,"NQDL_3062","SHS","Nuvuk_Islands",2001,10,21,"Puvirnituq","HL002"
"S_20_01092",0.301122,0.037528,0.073849,0.031771,0.110261,0.445469,NA,NA,NA,NA,6,"NQDL_3063","SHS","Digges_Islands",2001,10,23,"Puvirnituq","HL066"
"S_20_01093",0.303484,0.055419,0.073259,1e-05,0.162416,0.405411,NA,NA,NA,NA,6,"NQDL_3064","SHS","Digges_Islands",2001,10,23,"Puvirnituq","HL048"
"S_20_01094",0.467672,0.060589,0.022663,0.037581,0.133605,0.27789,NA,NA,NA,NA,6,"NQDL_3065","SHS","Digges_Islands",2001,10,23,"Puvirnituq","HL020"
"S_20_01095_rep",0.343088,0.022488,0.016536,0.060177,0.151094,0.406618,NA,NA,NA,NA,6,"NQDL_3310","NEH","Cape_Smith",2001,10,15,"Puvirnituq","HL020"
"S_20_01096_rep",0.076679,1e-05,0.839123,0.019174,0.065005,1e-05,NA,NA,NA,NA,6,"NQDL_3311","NEH","Cape_Smith",2001,10,15,"Puvirnituq","HL002"
"S_20_01097",0.567487,0.017621,0.134702,0.038215,0.082401,0.159574,NA,NA,NA,NA,6,"NQDL_3312","NEH","Cape_Smith",2001,10,15,"Puvirnituq","HL001"
"S_20_01098",0.181764,0.059209,0.066736,0.263433,0.131792,0.297067,NA,NA,NA,NA,6,"NQDL_3313","NEH","Cape_Smith",2001,10,15,"Puvirnituq","HL003"
"S_20_01099",0.404224,0.032053,0.040267,0.075338,0.100999,0.347119,NA,NA,NA,NA,6,"NQDL_3314","NEH","Akulivik",2001,10,15,"Puvirnituq","HL067"
"S_20_01101",0.170425,0.113029,0.023589,0.028296,0.288542,0.376119,NA,NA,NA,NA,6,"NQDL_3047","SHS","Digges_Islands",2001,10,20,"Puvirnituq","HL008"
"S_20_01103",0.062393,0.001345,0.696553,0.026175,0.091676,0.121858,NA,NA,NA,NA,6,"NQDL_3049","SHS","Digges_Islands",2001,10,22,"Puvirnituq","HL001"
"S_20_01105",0.328214,0.107198,0.086813,0.027111,0.100305,0.350359,NA,NA,NA,NA,6,"NQDL_3051","SHS","Digges_Islands",2001,10,20,"Puvirnituq","HL001"
"S_20_01106",0.230998,0.064179,0.005976,0.005497,0.180732,0.512618,NA,NA,NA,NA,6,"NQDL_3052","SHS","Digges_Islands",2001,10,20,"Puvirnituq","HL001"
"S_20_01110",0.291252,0.008486,0.075921,0.049611,0.12846,0.446271,NA,NA,NA,NA,6,"B94_167","NHS","Lake_Harbour",1994,11,1,"Kimmirut","HL015"
"S_20_01113",0.517238,0.072376,0.035593,0.058052,0.068818,0.247921,NA,NA,NA,NA,6,"NQWW_01_03","SHS","Quaqtaq",2001,10,24,"Quaqtaq","HL003"
"S_20_01119",1e-05,0.003195,0.913537,0.032777,1e-05,0.050472,NA,NA,NA,NA,6,"DL17_263","SEH","Kuujjuarapik",2017,7,24,"Kuujjuaraapik","HL069"
"S_20_01124",0.246526,0.027393,0.0546,0.063152,0.150718,0.457611,NA,NA,NA,NA,6,"DL98_503","SEH","Nastapoka_River",1998,8,9,"Inukjuak","HL009"
"S_20_01126",0.121876,0.101064,0.742018,1e-05,0.035022,1e-05,NA,NA,NA,NA,6,"DL_3143","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2001,8,7,"Kuujjuaraapik","HL002"
"S_20_01134",0.343152,0.021293,0.034172,0.101456,0.095396,0.404531,NA,NA,NA,NA,6,"DL99_152","SEH","Umiujaq",1999,8,7,"Umiujaq","HL019"
"S_20_01135",0.062836,0.031668,0.757043,0.035265,0.032649,0.08054,NA,NA,NA,NA,6,"GW94_03","SEH","Kuujjuarapik",1994,7,25,"Kuujjuaraapik","HL071"
"S_20_01136",0.194059,0.030652,0.139252,0.031961,0.026703,0.577373,NA,NA,NA,NA,6,"DLUD_95_4","SEH","Lac_Tasiujaq",1995,7,15,NA,"HL001"
"S_20_01137",0.360662,0.039938,0.086336,0.059294,0.049191,0.404578,NA,NA,NA,NA,6,"DL10_58","SEH","Inukjuak",2010,7,3,"Inukjuak","HL019"
"S_20_01139",0.312157,0.063885,0.014919,1e-05,0.225944,0.383085,NA,NA,NA,NA,6,"DL14_183","SHS","Ivujivik",2015,11,2,"Ivujivik",NA
"S_20_01144",1e-05,0.012112,1e-05,0.987848,1e-05,1e-05,NA,NA,NA,NA,6,"NQ03_5074","JAM","James_Bay",2003,7,22,"Kuujjuaraapik","HL038"
"S_20_01145",0.529456,0.066046,0.021801,0.072973,0.082328,0.227395,NA,NA,NA,NA,6,"DL09_171","SEH","Inukjuak",2009,6,22,"Inukjuak","HL001"
"S_20_01147",0.088397,0.127173,0.030001,1e-05,0.060129,0.69429,NA,NA,NA,NA,6,"DL97_124","SEH","Inukjuak",1997,7,24,"Inukjuak","HL001"
"S_20_01154",1e-05,1e-05,1e-05,0.931756,1e-05,0.068204,NA,NA,NA,NA,6,"NQ03_5071","JAM","James_Bay",2003,7,22,"Kuujjuaraapik","HL070"
"S_20_01210",0.339135,0.076845,0.049527,0.076983,0.074114,0.383396,NA,NA,NA,NA,6,"DL17_235","SEH","Inukjuak",2017,7,2,"Inukjuak","HL001"
"S_20_01211",0.351861,0.050929,0.101885,0.055975,0.018575,0.420774,NA,NA,NA,NA,6,"DL17_267","SEH","Kuujjuarapik",2018,8,3,"Kuujjuaraapik","HL008"
"S_20_01214",0.372882,0.045152,1e-05,0.005069,0.195658,0.381229,NA,NA,NA,NA,6,"ARNR_05_05","SWH","Nelson_River",2005,7,30,"Churchill","HL003"
"S_20_01418",1e-05,1e-05,1e-05,1e-05,0.99995,1e-05,NA,NA,NA,NA,6,"ARPG_02_1181","CSB","Pangnirtung_Cumberland_Sound",2002,7,22,"Pangnirtung","HL022"
"S_20_01618",0.240048,0.046783,0.072451,0.064965,0.052785,0.522969,NA,NA,NA,NA,6,"DL_9025","SEH","Umiujaq",2007,7,1,"Umiujaq","HL001"
"S_20_01620",0.264213,0.046121,0.063812,0.018469,0.215251,0.392133,NA,NA,NA,NA,6,"DL10_52","SEH","Inukjuak",2010,7,4,"Inukjuak","HL019"
"S_20_01621",0.302353,0.020337,0.034552,0.09021,0.142283,0.410265,NA,NA,NA,NA,6,"DL97_118","SEH","Inukjuak",1997,8,4,"Inukjuak","HL009"
"S_20_01622",0.042486,0.027164,0.790789,0.033211,0.036853,0.069497,NA,NA,NA,NA,6,"DL17_264","SEH","Kuujjuarapik",2017,7,24,"Kuujjuaraapik","HL001"
"S_20_01623",0.105817,0.033857,0.824064,0.009599,0.026654,1e-05,NA,NA,NA,NA,6,"GW94_13","SEH","Kuujjuarapik",1994,7,25,"Kuujjuaraapik","HL017"
"S_20_01624",0.085019,0.027321,0.102282,0.10708,0.01642,0.661878,NA,NA,NA,NA,6,"DLUD_11","SEH","Lac_Tasiujaq",1995,7,14,NA,"HL018"
"S_20_01626",0.245048,0.006345,0.132488,0.056504,0.073694,0.485921,NA,NA,NA,NA,6,"DL_9023","SEH","Lac_Tasiujaq",2008,7,9,"Umiujaq","HL009"
"S_20_01628",0.313862,0.033248,0.007518,0.031087,0.058862,0.555423,NA,NA,NA,NA,6,"DL17_231","SEH","Inukjuak",2007,7,2,"Inukjuak","HL003"
"S_20_01629",1e-05,0.074338,0.055153,0.069685,1e-05,0.800804,NA,NA,NA,NA,6,"DL09_174","SEH","Lac_Tasiujaq",2009,7,25,"Inukjuak","HL009"
"S_20_01630",0.202522,0.009346,0.086929,0.091513,0.083867,0.525824,NA,NA,NA,NA,6,"DL09_185","SEH","Lac_Tasiujaq",2009,7,21,"Umiujaq","HL009"
"S_20_01632",1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"DL15_266","SEH","Kuujjuarapik",2015,7,23,"Kuujjuaraapik","HL002"
"S_20_01635",0.420803,0.098385,0.079828,0.093581,0.11413,0.193274,NA,NA,NA,NA,6,"DL16_242","SEH","Umiujaq",2017,7,18,"Umiujaq","HL022"
"S_20_01636",0.293767,0.088959,0.045624,1e-05,0.22649,0.345149,NA,NA,NA,NA,6,"DL_8156","SEH","Baie_Kilualuk",2008,7,10,"Umiujaq","HL010"
"S_20_01637",0.251345,0.025987,0.073649,0.04848,0.055351,0.545187,NA,NA,NA,NA,6,"DL_8155","SEH","Umiujaq",2008,7,10,"Umiujaq","HL009"
"S_20_01638",1e-05,0.037634,1e-05,0.005162,1e-05,0.957173,NA,NA,NA,NA,6,"DL_6090","SEH","Baie_Kilualuk",2007,8,8,"Inukjuak","HL001"
"S_20_01639",1e-05,0.003279,0.996681,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"DL15_279","SEH","Kuujjuarapik",2015,7,10,"Kuujjuaraapik","HL002"
"S_20_01706",0.298307,0.036093,0.047235,0.098712,0.088912,0.430742,NA,NA,NA,NA,6,"DL09_183","SEH","Lac_Tasiujaq",2009,7,7,"Umiujaq","HL010"
"S_20_01707",0.221934,0.052345,0.070894,0.080451,0.059647,0.51473,NA,NA,NA,NA,6,"DL_9262","SEH","Baie_Kilualuk",2007,8,5,"Inukjuak","HL001"
"S_20_01708",1e-05,0.042167,1e-05,0.030268,1e-05,0.927535,NA,NA,NA,NA,6,"DL_9267","SEH","Baie_Kilualuk",2007,8,8,"Inukjuak","HL001"
"S_20_01709",0.016412,0.082094,0.04802,0.069226,0.101845,0.682402,NA,NA,NA,NA,6,"DL_10063","SEH","Lac_Tasiujaq",2009,7,7,"Umiujaq","HL018"
"S_20_01762",1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"DL2019_004_F","SLE","Sainte_Flavie",2019,7,4,"Saint_Laurent","HL099"
"S_20_01763",1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"DL2018_102","SLE","Cap_aux_Oies",2018,6,2,"Saint_Laurent","HL099"
"S_20_01764",1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"DL2018_001","SLE","Ile_Verte",2018,5,20,"Saint_Laurent","HL099"
"S_20_01765",0.277618,0.031152,0.020955,0.066932,0.141429,0.461914,NA,NA,NA,NA,6,"IN94_07","SEH","Nastapoka_River",1994,8,NA,"Inukjuak","HL019"
"S_20_01766",1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"DL2017_004","SLE","Saint_Ulric",2017,10,23,"Saint_Laurent","HL099"
"S_20_01767",1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"DL2017_005","SLE","Saint_Ulric",2017,11,28,"Saint_Laurent","HL099"
"S_20_01769",1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"DL2009_002","SLE","Tadoussac",2009,7,29,"Saint_Laurent","HL050"
"S_20_01771",1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"DL2009_108","SLE","Ile_Verte",2009,10,17,"Saint_Laurent","HL099"
"S_20_01774",1e-05,0.896231,1e-05,1e-05,1e-05,0.103729,NA,NA,NA,NA,6,"DL2009_005","SLE","Pointe_au_Pere",2009,9,15,"Saint_Laurent",NA
"S_20_01775",1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"DL2009_102","SLE","Riviere_Ouelle",2009,7,1,"Saint_Laurent","HL049"
"S_20_01781",0.203566,0.029647,0.066111,0.036237,0.26059,0.403849,NA,NA,NA,NA,6,"DL2009_104","SLE","LAnse_au_Loup",2009,7,12,"Terre_Neuve","HL024"
"S_20_01783_rep",1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"DL2015_003_F","SLE","Sainte_Flavie",2015,7,17,"Saint_Laurent","HL102"
"S_20_01784",0.30896,1e-05,0.105978,0.066444,0.12523,0.393378,NA,NA,NA,NA,6,"IN94_06","SEH","Nastapoka_River",1994,8,NA,"Inukjuak","HL019"
"S_20_01785",1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"DL2017_001","SLE","Ile_aux_Basques",2017,5,20,"Saint_Laurent","HL099"
"S_20_01787",1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"DL2018_002","SLE","Petit_Matane",2018,7,10,"Saint_Laurent","HL099"
"S_20_01788",1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"Dl2017_007","SLE","Grand_Metis",2017,8,1,"Saint_Laurent","HL099"
"S_20_01791",0.24503,0.06256,0.083787,0.068987,0.147681,0.391955,NA,NA,NA,NA,6,"IN94_08","SEH","Nastapoka_River",1994,8,NA,"Inukjuak","HL008"
"S_20_01792",0.088423,0.067919,0.05107,0.069239,0.095189,0.62816,NA,NA,NA,NA,6,"IN94_01","SEH","Nastapoka_River",1994,8,NA,"Inukjuak","HL009"
"S_20_01794",1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"DL2018_105","SLE","Riviere_Ouelle",2018,7,30,"Saint_Laurent","HL010"
"S_20_01797",1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"DL2018_004","SLE","Baie_Sainte_Catherine",2018,7,29,"Saint_Laurent","HL099"
"S_20_01801",0.272841,0.025284,0.057726,0.043121,0.182442,0.418587,NA,NA,NA,NA,6,"DLN01_14","SEH","Nastapoka_Sound",2001,8,7,"Inukjuak","HL013"
"S_20_01803",0.174132,0.047784,0.074593,0.054696,0.162504,0.486291,NA,NA,NA,NA,6,"DLN01_04","SEH","Nastapoka_Sound",2001,8,3,"Inukjuak","HL009"
"S_20_01863",0.387611,0.027088,0.020738,0.037473,0.097993,0.429097,NA,NA,NA,NA,6,"SAL_90_1","SEH","Kuujjuarapik",1990,NA,NA,NA,"HL003"
"S_20_01864",0.011192,0.023871,0.931387,1e-05,1e-05,0.03353,NA,NA,NA,NA,6,"GW94_15","SEH","Kuujjuarapik",1994,7,25,"Kuujjuaraapik","HL071"
"S_20_01865",1e-05,1e-05,0.758716,0.054844,0.102482,0.083938,NA,NA,NA,NA,6,"I_DL_90_8","SEH","Kuujjuarapik",1990,NA,NA,NA,"HL020"
"S_20_01866",0.239235,0.024049,0.04306,0.065719,0.14727,0.480667,NA,NA,NA,NA,6,"WA94_01","SHS","Baie_Kangiararjuk",1994,10,19,"Kangiqsujuaq","HL003"
"S_20_01873",0.596973,0.055254,1e-05,0.068991,0.100911,0.177861,NA,NA,NA,NA,6,"KUUJJUARAPIK_93_8","SEH","Kuujjuarapik",1993,NA,NA,NA,"HL022"
"S_20_01874",0.119406,0.029396,0.106696,0.013684,0.332492,0.398326,NA,NA,NA,NA,6,"TA94_10","UNG","Baie_Ungavatuaq",1994,8,16,"Tasiujaq","HL056"
"S_20_01878",0.43462,0.005211,1e-05,0.031996,0.151895,0.376268,NA,NA,NA,NA,6,"TA94_08","UNG","Baie_Ungavatuaq",1994,8,16,"Tasiujaq","HL003"
"S_20_01882",0.297103,0.001028,0.035038,0.022852,0.20838,0.435598,NA,NA,NA,NA,6,"WA94_20","SHS","Kangirsuapik",1994,10,17,"Kangiqsujuaq","HL003"
"S_20_01883",0.372185,0.017312,1e-05,0.02609,0.129315,0.455089,NA,NA,NA,NA,6,"WA94_10","SHS","Kangirsuapik",1994,10,17,"Kangiqsujuaq","HL003"
"S_20_01896",0.217016,0.052834,0.086632,0.016921,0.214464,0.412133,NA,NA,NA,NA,6,"DL99_085","UNG","Aupaluk",1999,7,21,"Aupaluk","HL003"
"S_20_01899",0.228014,0.008612,0.056229,0.06145,0.247523,0.398171,NA,NA,NA,NA,6,"DL99_001","SHS","Wales_Island",1999,7,5,"Kangiqsujuaq","HL004"
"S_20_01900",0.222335,0.071941,0.056133,0.056222,0.245851,0.347519,NA,NA,NA,NA,6,"DL99_002","SHS","Tupirvikallak",1999,6,18,"Kangiqsujuaq","HL001"
"S_20_01904",0.274257,0.040724,0.096507,0.029276,0.108973,0.450263,NA,NA,NA,NA,6,"DL99_083","UNG","Aupaluk",1999,7,2,"Aupaluk","HL008"
"S_20_01906",0.206087,0.031286,0.044805,0.035164,0.163477,0.519181,NA,NA,NA,NA,6,"DL99_077","UNG","Aupaluk",1999,7,15,"Aupaluk","HL003"
"S_20_01920",0.263136,0.030771,0.134351,0.016153,0.157013,0.398578,NA,NA,NA,NA,6,"DL98_374","SHS","Ivujivik",1999,6,25,"Ivujivik","HL003"
"S_20_01933",0.341382,0.009152,0.048712,1e-05,0.12399,0.476755,NA,NA,NA,NA,6,"DL99_088","UNG","Aupaluk",1999,7,2,"Aupaluk","HL003"
"S_20_01935",0.357632,0.011999,0.05151,0.000902,0.20247,0.375487,NA,NA,NA,NA,6,"DL99_06","SHS","Baie_Kangiararjuk",1999,7,6,"Kangiqsujuaq","HL011"
"S_20_01938",0.249492,0.030077,0.00254,0.060699,0.190711,0.46648,NA,NA,NA,NA,6,"DL99_118","UNG","Tasiujaq",1999,7,15,"Tasiujaq","HL003"
"S_20_01939",0.214844,0.017838,0.062696,0.058258,0.182893,0.463471,NA,NA,NA,NA,6,"DL99_110","UNG","Tasiujaq",1999,7,28,"Tasiujaq","HL014"
"S_20_01942",0.290997,0.017974,0.028008,1e-05,0.188752,0.47426,NA,NA,NA,NA,6,"DL99_107","UNG","Tasiujaq",1999,7,27,"Tasiujaq","HL001"
"S_20_01944",0.029094,1e-05,0.970866,1e-05,1e-05,1e-05,NA,NA,NA,NA,6,"DL99_031","SHS","Quaqtaq",2001,10,19,"Quaqtaq","HL020"
"S_20_01947",0.304369,0.028976,0.097318,0.028595,0.105938,0.434804,NA,NA,NA,NA,6,"DL99_038","SHS","Quaqtaq",2001,10,22,"Quaqtaq","HL001"
"S_20_01948",1e-05,1e-05,0.910902,1e-05,1e-05,0.089058,NA,NA,NA,NA,6,"DL00154","SEH","Kuujjuarapik",2001,6,13,"Kuujjuaraapik","HL007"
"S_20_01949",0.356197,0.134816,0.018786,1e-05,0.233114,0.257077,NA,NA,NA,NA,6,"DL99_025","SHS","Quaqtaq",2001,10,22,"Quaqtaq","HL003"
"S_20_01985",0.363091,0.059531,0.002636,0.046358,0.153359,0.375025,NA,NA,NA,NA,6,"DL10_225","UNG","Tasiujaq",2010,7,12,"Tasiujaq","HL003"
"S_20_01986",0.151951,0.033652,0.089756,1e-05,0.282167,0.442464,NA,NA,NA,NA,6,"DL10_226","UNG","Tasiujaq",2010,8,12,"Tasiujaq","HL003"
"S_20_01991",0.322358,0.074433,0.005256,1e-05,0.240741,0.357201,NA,NA,NA,NA,6,"DL10_254","UNG","Kangiqsualujjuaq",2010,8,16,"Kangiqsualujjuaq","HL003"
"S_20_02067",1e-05,0.039322,0.863177,0.032474,0.065007,1e-05,NA,NA,NA,NA,6,"DL17_184","NEH","Akulivik",2017,10,25,"Akulivik","HL002"
"S_20_02068",0.048839,0.033487,0.803674,0.006486,1e-05,0.107504,NA,NA,NA,NA,6,"DL17_188","NEH","Akulivik",2017,10,25,"Akulivik","HL049"
"S_20_02069",0.082983,0.065799,0.765876,0.009648,0.075684,1e-05,NA,NA,NA,NA,6,"DL17_191","NEH","Akulivik",2017,NA,NA,"Akulivik",NA
"S_20_02070",0.260976,0.000604,0.046027,0.050812,0.208528,0.433053,NA,NA,NA,NA,6,"DL17_197","NEH","Akulivik",2017,10,24,"Akulivik","HL003"
"S_20_02083",0.255499,0.119928,0.040195,0.087572,0.116965,0.379841,NA,NA,NA,NA,6,"DL17_242","SEH","Island_Anderson",2017,6,22,"Umiujaq","HL010"
"S_20_02100",0.293082,0.002592,0.081612,0.040684,0.144338,0.437692,NA,NA,NA,NA,6,"DL18_186","NEH","Akulivik",2018,10,29,"Akulivik","HL003"
"S_20_02102",0.38184,0.041254,0.010487,0.01,0.109617,0.446803,NA,NA,NA,NA,6,"DL18_192","NEH","Akulivik",2018,10,20,"Akulivik","HL008"
"S_20_02103",0.269516,1e-05,0.058847,0.03964,0.120265,0.511722,NA,NA,NA,NA,6,"DL18_214","NEH","Pointe_Qikirtaujaq",2018,10,16,"Puvirnituq","HL020"
"S_20_02104",0.216036,0.011878,0.03256,0.051089,0.1928,0.495637,NA,NA,NA,NA,6,"DL18_268","SEH","Kuujjuarapik",2018,7,7,"Kuujjuaraapik","HL009"
"S_20_02109",0.397719,0.010833,0.025937,0.097582,0.11199,0.35594,NA,NA,NA,NA,6,"DL18_284","UNG","Tasiujaq",2018,7,14,"Kuujjuaq","HL001"
"S_20_02110",0.280783,0.091155,0.044928,0.060946,0.124941,0.397247,NA,NA,NA,NA,6,"DL18_289","UNG","Island_Qulluvik",2018,7,1,"Kuujjuaq","HL068"
